pH,CO2,HCO3,CO3,H,OH,DIC,CO2_frac,HCO3_frac,CO3_frac
3.47,0.0009986339017103382,1.3660980899093122e-06,2.167940127905942e-13,0.0003523092761422325,3.113318095748219e-11,0.0010000000000170415,0.99863390169332,0.0013660980898860318,2.1679401278689968e-10
3.48,0.0009986022862010658,1.3977135885933639e-06,2.2690217688762633e-13,0.00034425364913915696,3.185459659201858e-11,0.0010000000000165614,0.9986022861845275,0.0013977135885702156,2.269021768838685e-10
3.49,0.000998569936821762,1.4300629568865574e-06,2.374835670164431e-13,0.00033638290281997897,3.259280520980691e-11,0.0010000000000161323,0.9985699368056528,0.0014300629568634873,2.3748356701261196e-10
3.5,0.0009985368365687834,1.4631631983384868e-06,2.4856038553278277e-13,0.0003286927673036936,3.33481981276297e-11,0.0010000000000156821,0.9985368365531242,0.0014631631983155413,2.4856038552888484e-10
3.5100000000000002,0.000998502968047136,1.4970317079570966e-06,2.6015587712022543e-13,0.0003211790722991866,3.412117577648242e-11,0.0010000000000152489,0.99850296803191,0.0014970317079342685,2.6015587711625835e-10
3.52,0.0009984683134614384,1.5316862811098498e-06,2.722943776967463e-13,0.00031383774475041246,3.49121479138167e-11,0.0010000000000148425,0.9984683134466186,0.0015316862810871156,2.7229437769270476e-10
3.5300000000000002,0.0009984328546068196,1.5671451226225084e-06,2.8500136561235594e-13,0.00030666480653812514,3.572153384073024e-11,0.0010000000000144435,0.9984328545923987,0.0015671451225998732,2.8500136560823953e-10
3.54,0.0009983965728597027,1.6034268560795484e-06,2.983035152448273e-13,0.00029965637223680337,3.6549762624217235e-11,0.0010000000000140858,0.9983965728456395,0.001603426856056963,2.983035152406255e-10
3.5500000000000003,0.0009983594491681715,1.6405505333299367e-06,3.122287531054547e-13,0.00029280864692541404,3.739727332459916e-11,0.0010000000000137301,0.9983594491544638,0.0016405505333074116,3.122287531011677e-10
3.56,0.0009983214640423698,1.678535644203443e-06,3.2680631657218157e-13,0.00028611792405071687,3.826451522825101e-11,0.0010000000000133795,0.9983214640290128,0.001678535644180985,3.268063165678091e-10
3.5700000000000003,0.0009982825975444999,1.7174021264407823e-06,3.4206681537260046e-13,0.0002795805833418217,3.9151948085755096e-11,0.0010000000000130074,0.9982825975315148,0.0017174021264184435,3.4206681536815107e-10
3.58,0.0009982428292788631,1.7571703758432267e-06,3.5804229594537846e-13,0.00027319308877475884,4.006004235560077e-11,0.0010000000000127487,0.9982428292661368,0.001757170375820825,3.580422959408139e-10
3.59,0.000998202138380972,1.7978612566440972e-06,3.7476630881404933e-13,0.00026695198658584283,4.098927945356297e-11,0.0010000000000123825,0.9982021383686117,0.0017978612566218353,3.747663088094088e-10
3.6,0.0009981605035076992,1.8394961121105456e-06,3.922739791144571e-13,0.00026085390333264655,4.1940152007893006e-11,0.0010000000000120837,0.9981605034956378,0.0018394961120883177,3.9227397910971696e-10
3.61,0.0009981179028257904,1.8820967753752026e-06,4.106020804219485e-13,0.00025489554400142495,4.291316412045283e-11,0.0010000000000117677,0.9981179028140449,0.0018820967753530545,4.1060208041711665e-10
3.62,0.0009980743140012086,1.925685580507341e-06,4.297891120331705e-13,0.00024907369015986057,4.390883163393584e-11,0.001000000000011505,0.9980743139897258,0.0019256855804851859,4.297891120282258e-10
3.63,0.000998029714187498,1.9702853738244144e-06,4.4987537986275653e-13,0.0002433851981540308,4.4927682405313104e-11,0.0010000000000111979,0.9980297141763222,0.0019702853738023515,4.498753798577189e-10
3.64,0.0009979840800146203,2.0159195254524037e-06,4.709030811241105e-13,0.00023782699734851967,4.597025658565026e-11,0.0010000000000109758,0.9979840800036666,0.0020159195254302775,4.70903081118942e-10
3.65,0.0009979373875766587,2.0626119411361732e-06,4.929163929698099e-13,0.00023239608840862824,4.703710690644398e-11,0.0010000000000107113,0.9979373875659695,0.00206261194111408,4.929163929645302e-10
3.66,0.0009978896124201947,2.110387074308883e-06,5.159615652770084e-13,0.000227089541623659,4.812879897263198e-11,0.0010000000000104652,0.9978896124097516,0.0021103870742867972,5.159615652716088e-10
3.67,0.0009978407295317133,2.15926993842221e-06,5.400870177701193e-13,0.00022190449527027874,4.9245911562425246e-11,0.0010000000000102225,0.9978407295215128,0.002159269938400137,5.400870177645983e-10
3.68,0.0009977907133251267,2.209286119544735e-06,5.653434416831754e-13,0.0002168381540149843,5.03890369341313e-11,0.0010000000000100148,0.997790713315134,0.0022092861195226092,5.653434416775137e-10
3.69,0.0009977395376287684,2.260461789232657e-06,5.917839061730264e-13,0.0002118877873547231,5.155878114012123e-11,0.0010000000000097852,0.9977395376190054,0.002260461789210538,5.917839061672357e-10
3.7,0.0009976871756724331,2.312823717679316e-06,6.194639697046101e-13,0.00020705072809474142,5.275576434811528e-11,0.0010000000000095763,0.9976871756628789,0.0023128237176571675,6.194639696986779e-10
3.71,0.000997633600073792,2.3663992871475345e-06,6.484417966393451e-13,0.00020232437086275967,5.3980621169951456e-11,0.0010000000000093814,0.9976336000644328,0.0023663992871253343,6.484417966332618e-10
3.72,0.0009975787828247161,2.4212165056917543e-06,6.787782792689433e-13,0.00019770617065858692,5.5234000998012804e-11,0.001000000000009186,0.9975787828155523,0.002421216505669513,6.787782792627081e-10
3.73,0.000997522695277308,2.477304021174768e-06,7.105371655476621e-13,0.00019319364143832374,5.651656834949793e-11,0.00100000000000902,0.9975226952683104,0.0024773040211524227,7.105371655412531e-10
3.74,0.000997465308129497,2.534691135584916e-06,7.437851927878638e-13,0.00018878435473230348,5.7829003218703945e-11,0.0010000000000088673,0.9974653081206523,0.00253469113556244,7.437851927812684e-10
3.75,0.0009974065914104243,2.5934078196595872e-06,7.78592227595989e-13,0.00018447593829596737,5.917200143752401e-11,0.001000000000008676,0.9974065914017708,0.0025934078196370868,7.785922275892339e-10
3.7600000000000002,0.0009973465144656707,2.653484727821484e-06,8.150314123390633e-13,0.0001802660747928597,6.054627504433964e-11,0.0010000000000085236,0.9973465144571697,0.002653484727798867,8.150314123321163e-10
3.77,0.0009972850459417555,2.714953213431953e-06,8.531793184443654e-13,0.0001761525005089797,6.195255266150585e-11,0.0010000000000083668,0.9972850459334114,0.0027149532134092377,8.53179318437227e-10
3.7800000000000002,0.0009972221537707313,2.7778453443696092e-06,8.931161068502216e-13,0.00017213300409771746,6.339157988163508e-11,0.001000000000008217,0.9972221537625371,0.002777845344346784,8.93116106842883e-10
3.79,0.0009971578051542144,2.8421939189385174e-06,9.349256959391798e-13,0.00016820542535464294,6.486411966287398e-11,0.0010000000000080786,0.9971578051461587,0.0028421939189155563,9.349256959316268e-10
3.8000000000000003,0.0009970919665471321,2.908032482113189e-06,9.786959373008928e-13,0.0001643676540214173,6.637095273339581e-11,0.0010000000000079412,0.9970919665392141,0.0029080324820900958,9.786959372931208e-10
3.81,0.0009970246036411835,2.975395342126442e-06,1.024518799687841e-12,0.00016061762861812925,6.791287800530782e-11,0.0010000000000078286,0.9970246036333782,0.002975395342103149,1.0245187996798204e-09
3.8200000000000003,0.000996955681347811,3.044317587405697e-06,1.0724905615432692e-12,0.0001569533353033607,6.949071299820797e-11,0.0010000000000077072,0.9969556813401272,0.003044317587382234,1.0724905615350033e-09
3.83,0.0009968851637810164,3.1148351038657937e-06,1.122712012499166e-12,0.0001533728067613175,7.110529427260476e-11,0.0010000000000075942,0.9968851637734458,0.003114835103842139,1.12271201249064e-09
3.84,0.000996813014239633,3.1869845925628315e-06,1.1752886642590377e-12,0.00014987412111536628,7.275747787343472e-11,0.0010000000000074845,0.9968130142321723,0.0031869845925389787,1.1752886642502414e-09
3.85,0.0009967391951893401,3.260803587717085e-06,1.230330971300498e-12,0.00014645540086734115,7.444813978391338e-11,0.0010000000000073882,0.996739195181976,0.0032608035876929937,1.230330971291408e-09
3.86,0.0009966636682442083,3.3363304751107833e-06,1.2879545618517945e-12,0.00014311481186199775,7.617817638995428e-11,0.0010000000000072737,0.9966636682369588,0.003336330475086516,1.2879545618424262e-09
3.87,0.0009965863941480352,3.4136045108680384e-06,1.3482804796177865e-12,0.00013985056227600455,7.7948504955414e-11,0.0010000000000071837,0.996586394140876,0.003413604510843516,1.3482804796081007e-09
3.88,0.000996507332755033,3.4926658406228176e-06,1.4114354367520287e-12,0.0001366609016308829,7.976006410839931e-11,0.0010000000000070911,0.9965073327479665,0.0034926658405980506,1.41143543674202e-09
3.89,0.0009964264430103653,3.5735555190827916e-06,1.4775520785952308e-12,0.00013354411982931325,8.161381433891161e-11,0.001000000000007,0.9964264430033902,0.0035735555190577763,1.4775520785848878e-09
3.9,0.0009963436829301643,3.6563155299952078e-06,1.5467692607232345e-12,0.00013049854621424855,8.351073850807653e-11,0.0010000000000069287,0.9963436829232608,0.0036563155299698742,1.5467692607125173e-09
3.91,0.0009962590095811028,3.7409888065217788e-06,1.619232338873063e-12,0.00012752254865027964,8.545184236923925e-11,0.001000000000006857,0.9962590095742715,0.003740988806496127,1.61923233886196e-09
3.92,0.0009961723790596524,3.827619252029829e-06,1.6950934723414266e-12,0.00012461453262672045,8.743815510119999e-11,0.0010000000000067756,0.9961723790529027,0.0038276192520038943,1.6950934723299413e-09
3.93,0.0009960837464708895,3.916251761306742e-06,1.7745119414772475e-12,0.00012177294038188715,8.947072985386628e-11,0.0010000000000067082,0.9960837464642076,0.003916251761280471,1.7745119414653437e-09
3.94,0.0009959930659067854,4.00693224220404e-06,1.857654479917683e-12,0.00011899625004806159,9.155064430662087e-11,0.0010000000000066438,0.9959930659001682,0.004006932242177418,1.857654479905341e-09
3.95,0.0009959002904241661,4.099707637719316e-06,1.944695622247595e-12,0.00011628297481664071,9.367900123969201e-11,0.0010000000000065811,0.995900290417612,0.004099707637692336,1.944695622234797e-09
3.96,0.0009958053720221856,4.194625948522134e-06,2.0358180677924334e-12,0.00011363166212298654,9.585692911883804e-11,0.0010000000000065258,0.9958053720156872,0.004194625948494761,2.035818067779148e-09
3.97,0.0009957082616193218,4.291736255931786e-06,2.131213061287458e-12,0.00011104089285050247,9.808558269364628e-11,0.0010000000000064666,0.995708261612883,0.004291736255904033,2.1312130612736763e-09
3.98,0.0009956089090299828,4.391088745353403e-06,2.231080791199669e-12,0.00010850928055347332,1.0036614360977142e-10,0.001000000000006417,0.995608909023594,0.004391088745325226,2.231080791185352e-09
3.99,0.00099550726294056,4.49273473018049e-06,2.335630806514314e-12,0.00010603547069821915,1.0269982103543846e-10,0.0010000000000063714,0.9955072629342172,0.004492734730151864,2.3356308064994327e-09
4.0,0.0009954032708850674,4.5967266761698786e-06,2.4450824528341673e-12,0.00010361813992212241,1.0508785230253325e-10,0.0010000000000063198,0.9954032708787766,0.004596726676140828,2.4450824528187147e-09
4.01,0.000995296879220315,4.70311822629785e-06,2.5596653286792657e-12,0.00010125599531009849,1.0753150356262866e-10,0.0010000000000062782,0.9952968792140663,0.004703118226268324,2.5596653286631957e-09
4.0200000000000005,0.000995188033100513,4.811964226103046e-06,2.6796197629136155e-12,9.894777368809315e-05,1.100320704582961e-10,0.0010000000000062357,0.9951880330943073,0.00481196422607304,2.679619762896906e-09
4.03,0.0009950766764514752,4.923320749524614e-06,2.805197314268523e-12,9.6692240933196e-05,1.1259087881004669e-10,0.001000000000006197,0.9950766764453086,0.004923320749494103,2.805197314251139e-09
4.04,0.000994962751944258,5.037245125242005e-06,2.936661293975371e-12,9.44881912999742e-05,1.1520928531928108e-10,0.0010000000000061613,0.9949627519381277,0.005037245125210968,2.9366612939572774e-09
4.05,0.0009948462009683168,5.153795963524001e-06,3.0742873125666186e-12,9.233444676263482e-05,1.1788867828760924e-10,0.0010000000000061281,0.9948462009622202,0.005153795963492418,3.074287312547779e-09
4.0600000000000005,0.0009947269636041362,5.273033183593886e-06,3.2183638519515196e-12,9.022985637263964e-05,1.2063047835292708e-10,0.001000000000006094,0.9947269635980742,0.005273033183561752,3.2183638519319064e-09
4.07,0.0009946049785953522,5.395018041517886e-06,3.369192863922952e-12,8.817329563140267e-05,1.23436139242637e-10,0.001000000000006063,0.9946049785893217,0.005395018041485175,3.3691928639025243e-09
4.08,0.0009944801833203225,5.519813158623862e-06,3.5270903963037575e-12,8.616366587770484e-05,1.2630714854441606e-10,0.0010000000000060366,0.9944801833143192,0.005519813158590541,3.5270903962824656e-09
4.09,0.0009943525137631642,5.647482550457609e-06,3.692387247995615e-12,8.419989368948048e-05,1.2924502849493751e-10,0.001000000000006009,0.994352513757189,0.0056474825504236725,3.692387247973427e-09
4.1,0.0009942219044842705,5.7780916562826075e-06,3.865429654249583e-12,8.228093029962834e-05,1.3225133678696294e-10,0.0010000000000059826,0.9942219044783224,0.005778091656248039,3.865429654226458e-09
4.11,0.00099408828859025,5.911707369131524e-06,4.046580003537381e-12,8.040575102551264e-05,1.353276673952344e-10,0.0010000000000059614,0.9940882885843239,0.005911707369096283,4.046580003513258e-09
4.12,0.0009939515977033103,6.0483980664147666e-06,4.236217587463765e-12,7.857335471182882e-05,1.3847565142160478e-10,0.0010000000000059425,0.9939515976974037,0.006048398066378823,4.236217587438591e-09
4.13,0.000993811761930085,6.188233641093531e-06,4.4347393852251126e-12,7.678276318651241e-05,1.4169695795985338e-10,0.001000000000005918,0.9938117619242036,0.0061882336410569085,4.434739385198868e-09
4.14,0.0009936687098299171,6.331285533423561e-06,4.642560884186323e-12,7.503302072938363e-05,1.4499329498064837e-10,0.0010000000000059016,0.993668709824053,0.006331285533386197,4.642560884158924e-09
4.15,0.000993522368382492,6.477626763275692e-06,4.860116938218787e-12,7.332319355322111e-05,1.483664102371183e-10,0.0010000000000058846,0.9935223683766454,0.006477626763237573,4.860116938190187e-09
4.16,0.0009933726629549643,6.627331963039667e-06,5.087862665514784e-12,7.165236929697173e-05,1.5181809219152006e-10,0.0010000000000058666,0.9933726629491366,0.006627331963000786,5.087862665484935e-09
4.17,0.000993219517268458,6.780477411117088e-06,5.3262743876708574e-12,7.001965653080286e-05,1.5535017096349113e-10,0.0010000000000058493,0.9932195172626483,0.006780477411077427,5.326274387639702e-09
4.18,0.0009930628533639779,6.937141066009494e-06,5.5758506119119185e-12,6.842418427272203e-05,1.5896451930039208e-10,0.0010000000000058378,0.9930628533581806,0.006937141065968997,5.5758506118793675e-09
4.19,0.000992902591567704,7.097402601006456e-06,5.8371130584105294e-12,6.68651015164828e-05,1.626630535702457e-10,0.0010000000000058237,0.9929025915619216,0.007097402600965122,5.8371130583765355e-09
4.2,0.0009927386504557266,7.2613434394798475e-06,6.110607734743695e-12,6.534157677051275e-05,1.6644773477780662e-10,0.0010000000000058142,0.9927386504499546,0.007261343439437629,6.110607734708167e-09
4.21,0.0009925709468181084,7.429046790789451e-06,6.396906059619161e-12,6.385279760759916e-05,1.7032056960430476e-10,0.001000000000005804,0.9925709468123476,0.007429046790746333,6.396906059582033e-09
4.22,0.0009923993956223807,7.600597686803136e-06,6.6966060380965485e-12,6.239797022507917e-05,1.742836114713984e-10,0.0010000000000057899,0.9923993956166348,0.00760059768675913,6.696606038057776e-09
4.23,0.0009922239099764071,7.776083019039151e-06,7.01033349062963e-12,6.0976319015283754e-05,1.7833896162991441e-10,0.0010000000000057797,0.9922239099706724,0.007776083018994208,7.010333490589112e-09
4.24,0.000992044401090599,7.955591576431366e-06,7.338743338354873e-12,5.958708614599308e-05,1.8248877027394837e-10,0.0010000000000057736,0.9920444010848712,0.007955591576385434,7.338743338312502e-09
4.25,0.0009918607782395204,8.139214083723813e-06,7.682520947161634e-12,5.822953115066559e-05,1.867352376809119e-10,0.001000000000005765,0.9918607782338024,0.00813921408367689,7.682520947117345e-09
4.26,0.0009916729487228764,8.327043240497097e-06,8.042383533187992e-12,5.6902930528210074e-05,1.9108061537814236e-10,0.0010000000000057571,0.9916729487171672,0.008327043240449156,8.042383533141691e-09
4.2700000000000005,0.0009914808178258393,8.519173760829971e-06,8.419081632504411e-12,5.560657735207405e-05,1.9552720733667964e-10,0.0010000000000057508,0.9914808178201374,0.00851917376078098,8.419081632455993e-09
4.28,0.000991284288778747,8.715702413598328e-06,8.813400637865595e-12,5.4339780888429016e-05,2.000773711928484e-10,0.0010000000000057459,0.9912842887730513,0.00871570241354825,8.813400637814955e-09
4.29,0.0009910832627161618,8.916728063414769e-06,9.22616240554018e-12,5.3101866223235595e-05,2.0473351949830717e-10,0.001000000000005739,0.9910832627104741,0.008916728063363596,9.226162405487233e-09
4.3,0.0009908776386352964,9.122351712210009e-06,9.658226935356358e-12,5.189217389798182e-05,2.094981209991899e-10,0.0010000000000057333,0.9908776386296154,0.009122351712157707,9.658226935300986e-09
4.3100000000000005,0.000990667313353775,9.332676541457115e-06,1.0110494127238741e-11,5.071005955388639e-05,2.1437370194507498e-10,0.0010000000000057261,0.9906673133481023,0.009332676541403675,1.0110494127180847e-08
4.32,0.0009904521814667795,9.54780795503991e-06,1.0583905617655441e-11,4.955489358437014e-05,2.1936284742841372e-10,0.001000000000005725,0.9904521814611091,0.009547807954985249,1.0583905617594848e-08
4.33,0.000990232135303507,9.767853622765101e-06,1.1079446699540584e-11,4.842606079559804e-05,2.2446820275517796e-10,0.0010000000000057188,0.9902321352978442,0.009767853622709242,1.1079446699477223e-08
4.34,0.0009900070648830495,9.992923524518691e-06,1.1598148329413639e-11,4.732296007490293e-05,2.296924748474231e-10,0.0010000000000057164,0.9900070648773902,0.009992923524461569,1.1598148329347339e-08
4.3500000000000005,0.0009897768578695611,1.0223129995063933e-05,1.2141089225575722e-11,4.624500406690547e-05,2.3503843367852867e-10,0.0010000000000057142,0.9897768578639053,0.010223129995005516,1.2141089225506345e-08
4.36,0.000989541399526832,1.0458587769480125e-05,1.2709398061430903e-11,4.5191618857148335e-05,2.40508913741859e-10,0.00100000000000571,0.9895413995211817,0.010458587769420406,1.2709398061358331e-08
4.37,0.0009893005726722122,1.069941402924026e-05,1.3304255758157204e-11,4.416224366306705e-05,2.46106815553652e-10,0.0010000000000057081,0.9893005726665651,0.010699414029179186,1.3304255758081261e-08
4.38,0.0009890542576298858,1.0945728448922238e-05,1.3926897881126474e-11,4.315633053212732e-05,2.518351071908874e-10,0.001000000000005706,0.9890542576242423,0.010945728448859783,1.3926897881047008e-08
4.39,0.000988802332183536,1.1197653243551525e-05,1.457861714466909e-11,4.2173344046957554e-05,2.576968258650001e-10,0.0010000000000057049,0.9888023321778951,0.011197653243487643,1.4578617144585922e-08
4.4,0.0009885446715283636,1.145531321656877e-05,1.5260766029967326e-11,4.121276103731407e-05,2.6369507953224677e-10,0.0010000000000056984,0.9885446715227305,0.011455313216503494,1.5260766029880363e-08
4.41,0.0009882811482225208,1.1718835808417394e-05,1.597475952107266e-11,4.027407029871744e-05,2.6983304854156124e-10,0.0010000000000056977,0.9882811482168898,0.011718835808350623,1.597475952098164e-08
4.42,0.000988011632137873,1.1988351145744124e-05,1.6722077964247615e-11,3.9356772317604076e-05,2.7611398732082386e-10,0.0010000000000056951,0.9880116321322463,0.01198835114567585,1.6722077964152382e-08
4.43,0.000987735990410224,1.2263992091202776e-05,1.750427005605575e-11,3.846037900283952e-05,2.8254122610238414e-10,0.0010000000000056969,0.9877359904045971,0.01226399209113291,1.750427005595603e-08
4.44,0.000987454087388881,1.2545894293855782e-05,1.8322955965856745e-11,3.758441342344477e-05,2.891181726887887e-10,0.001000000000005693,0.9874540873832596,0.012545894293784358,1.8322955965752434e-08
4.45,0.000987165784585704,1.2834196240159762e-05,1.91798305985917e-11,3.6728409552389735e-05,2.9584831425963355e-10,0.0010000000000056945,0.9871657845800826,0.012834196240086679,1.917983059848248e-08
4.46,0.0009868709406234976,1.3129039305525386e-05,2.0076667004001824e-11,3.5891912016311294e-05,3.0273521922050535e-10,0.0010000000000056901,0.9868709406178823,0.01312903930545068,2.0076667003887585e-08
4.47,0.0009865694111839303,1.3430567806439745e-05,2.1015319938674534e-11,3.507447585101836e-05,3.0978253909499144e-10,0.00100000000000569,0.9865694111783168,0.013430567806363326,2.101531993855496e-08
4.48,0.0009862610489548246,1.3738929053135055e-05,2.199772958757894e-11,3.4275666262646894e-05,3.169940104607456e-10,0.0010000000000056893,0.9862610489492135,0.013738929053056891,2.1997729587453787e-08
4.49,0.000985945703576974,1.4054273402789936e-05,2.3025925452029577e-11,3.349505839433409e-05,3.243734569306759e-10,0.0010000000000056893,0.9859457035713647,0.014054273402709977,2.3025925451898575e-08
4.5,0.000985623221590413,1.4376754313246884e-05,2.4102030411311264e-11,3.2732237098281754e-05,3.3192479118026174e-10,0.0010000000000056903,0.9856232215848045,0.014376754313165076,2.4102030411174114e-08
4.51,0.0009852934463801984,1.4706528397225901e-05,2.5228264965485265e-11,3.198679671308336e-05,3.396520170220876e-10,0.0010000000000056893,0.9852934463745928,0.014706528397142232,2.5228264965341736e-08
4.5200000000000005,0.0009849562181217214,1.5043755477015591e-05,2.6406951667217414e-11,3.125834084619172e-05,3.4755923152872606e-10,0.0010000000000056886,0.9849562181161183,0.015043755476930014,2.6406951667067196e-08
4.53,0.000984611373725549,1.53885986396206e-05,2.764051975078846e-11,3.054648216140704e-05,3.556506272050271e-10,0.0010000000000056893,0.9846113737199473,0.015388598639533051,2.7640519750631206e-08
4.54,0.0009842587467818378,1.5741224292339713e-05,2.8931509966774817e-11,2.985084217126821e-05,3.6393049421105983e-10,0.0010000000000056875,0.9842587467762398,0.015741224292250184,2.893150996661027e-08
4.55,0.0009838981675043543,1.6101802218752565e-05,3.028257963124405e-11,2.9171051034233306e-05,3.7240322263676657e-10,0.0010000000000056864,0.9838981674987595,0.016101802218661004,3.028257963107185e-08
4.5600000000000005,0.0009835294626740945,1.647050563508577e-05,3.169650789866106e-11,2.850674735653715e-05,3.8107330482967834e-10,0.0010000000000056882,0.9835294626684999,0.016470505634992083,3.169650789848076e-08
4.57,0.0009831524555825558,1.684751124692909e-05,3.317620126807341e-11,2.7857577998616906e-05,3.899453377767631e-10,0.0010000000000056862,0.9831524555769654,0.01684751124683329,3.3176201267884764e-08
4.58,0.0009827669659747146,1.7232999306271975e-05,3.472469933253747e-11,2.722319788599983e-05,3.9902402554183605e-10,0.0010000000000056858,0.9827669659691268,0.01723299930617399,3.4724699332340036e-08
4.59,0.0009823728099916775,1.7627153668826655e-05,3.6345180782137454e-11,2.6603269824548327e-05,4.083141817596824e-10,0.001000000000005685,0.9823728099860928,0.017627153668726445,3.634518078193083e-08
4.6000000000000005,0.0009819698001131178,1.803016185160039e-05,3.8040969671368706e-11,2.5997464319961727e-05,4.178207321883091e-10,0.0010000000000056877,0.9819698001075325,0.018030161851497837,3.8040969671152336e-08
4.61,0.0009815577450994614,1.8442215090681052e-05,3.9815541962083104e-11,2.540545940143555e-05,4.275487173206384e-10,0.0010000000000056843,0.9815577450938819,0.01844221509057622,3.981554196185678e-08
4.62,0.000981136449933958,1.8863508399194426e-05,4.167253235364174e-11,2.4826940449380662e-05,4.375032950570201e-10,0.001000000000005685,0.9811364499283803,0.018863508399087188,4.167253235340483e-08
4.63,0.0009807057157645521,1.9294240625390336e-05,4.3615741412375033e-11,2.426160002710936e-05,4.4768974344001846e-10,0.0010000000000056838,0.9807057157589779,0.01929424062528067,4.361574141212713e-08
4.64,0.0009802653398457313,1.9734614510810734e-05,4.564914301292479e-11,2.370913771639502e-05,4.581134634528911e-10,0.0010000000000056851,0.9802653398401584,0.01973461451069854,4.564914301266527e-08
4.65,0.0009798151154802978,2.0184836748493253e-05,4.777689210454121e-11,2.3169259956815844e-05,4.687799818832382e-10,0.0010000000000056832,0.9798151154747293,0.020184836748378537,4.7776892104269687e-08
4.66,0.0009793548319611959,2.0645118041156734e-05,5.000333281590711e-11,2.2641679888794805e-05,4.796949542533669e-10,0.0010000000000056856,0.9793548319556277,0.020645118041039353,5.000333281562281e-08
4.67,0.0009788842745133645,2.111567315931531e-05,5.233300691259294e-11,2.212611720024955e-05,4.908641678189191e-10,0.0010000000000056867,0.9788842745077979,0.021115673159195235,5.2333006912295345e-08
4.68,0.000978403224235759,2.1596720999262177e-05,5.477066262178377e-11,2.1622297976769084e-05,5.022935446373372e-10,0.0010000000000056838,0.9784032242301979,0.021596720999139424,5.477066262147247e-08
4.69,0.0009779114580435564,2.2088484640864552e-05,5.732126383948264e-11,2.112995455523503e-05,5.139891447077957e-10,0.0010000000000056847,0.9779114580379972,0.022088484640738985,5.732126383915678e-08
4.7,0.0009774087486105838,2.2591191405102144e-05,5.998999973597353e-11,2.0648825380807795e-05,5.2595716918428e-10,0.0010000000000056858,0.9774087486050265,0.022591191404973694,5.998999973563244e-08
4.71,0.000976894864312107,2.3105072911283636e-05,6.278229477591604e-11,2.017865486719903e-05,5.382039636635088e-10,0.0010000000000056854,0.976894864306553,0.023105072911152276,6.27822947755591e-08
4.72,0.0009763695691679973,2.3630365133870492e-05,6.570381917007746e-11,1.9719193260155392e-05,5.507360215494478e-10,0.0010000000000056869,0.9763695691624448,0.02363036513373611,6.570381916970381e-08
4.73,0.0009758326227863556,2.4167308458829284e-05,6.876049977631356e-11,1.9270196504078173e-05,5.635599874961547e-10,0.0010000000000056845,0.9758326227808085,0.024167308458691906,6.876049977592269e-08
4.74,0.0009752837803077144,2.4716147739438432e-05,7.195853146809918e-11,1.883142611170637e-05,5.766826609308813e-10,0.001000000000005684,0.9752837803021708,0.024716147739297943,7.195853146769016e-08
4.75,0.0009747227923498327,2.5277132351461685e-05,7.530438898954552e-11,1.8402649036792804e-05,5.901109996591695e-10,0.0010000000000056834,0.9747227923442929,0.025277132351318024,7.530438898911754e-08
4.76,0.0009741494049532414,2.5850516247604576e-05,7.88048393165695e-11,1.79836375497033e-05,6.038521235539834e-10,0.0010000000000056854,0.974149404947703,0.025850516247457607,7.880483931612147e-08
4.7700000000000005,0.0009735633595275685,2.6436558011160972e-05,8.246695454457097e-11,1.7574169115871794e-05,6.179133183307281e-10,0.001000000000005684,0.9735633595220348,0.026436558011010705,8.246695454410223e-08
4.78,0.0009729643927988086,2.7035520908753203e-05,8.629812532371415e-11,1.7174026277045415e-05,6.323020394102015e-10,0.001000000000005687,0.9729643927932752,0.02703552090859945,8.629812532322337e-08
4.79,0.0009723522367575409,2.7647672942068065e-05,9.030607486367465e-11,1.6782996535254232e-05,6.470259158715663e-10,0.0010000000000056838,0.9723522367520142,0.02764767294191092,9.030607486316136e-08
4.8,0.0009717266238785622,2.827328705182234e-05,9.449887404299215e-11,1.640087223944362e-05,6.620927544973398e-10,0.0010000000054292586,0.9717266186028071,0.028273286898319355,9.449887352993332e-08
4.8100000000000005,0.0009710872654649168,2.891264054171945e-05,9.888495454195575e-11,1.6027450474707393e-05,6.775105439126663e-10,0.0010000000048915906,0.9710872607147555,0.02891264040029065,9.888495405825103e-08
4.82,0.0009704338848485847,2.9566016083700728e-05,1.0347312785946685e-10,1.566253295406138e-05,6.932874588209225e-10,0.0010000000044054133,0.9704338805734224,0.029566015953450205,1.0347312740362495e-07
4.83,0.0009697661945822044,3.023370111316126e-05,1.082725996889419e-10,1.530592591269886e-05,7.094318643380831e-10,0.0010000000039679653,0.9697661907342058,0.030233700993194987,1.0827259925931999e-07
4.84,0.0009690839022197543,3.091598803954991e-05,1.1329298766654018e-10,1.4957440004671088e-05,7.259523204279531e-10,0.001000000003552292,0.9690838987772854,0.03091598792972729,1.1329298726409041e-07
4.8500000000000005,0.000968386710364766,3.161317429259106e-05,1.185443393070738e-10,1.461689020193614e-05,7.428575864407732e-10,0.0010000000032016963,0.9683867072642859,0.03161317419137528,1.1854433892753083e-07
4.86,0.000967674316483492,3.232556235916135e-05,1.2403715065796263e-10,1.4284095695721977e-05,7.601566257575077e-10,0.001000000002879804,0.9676743136967796,0.032325562266070064,1.2403715030075993e-07
4.87,0.0009669464129697802,3.305345982605201e-05,1.2978238575570897e-10,1.3958879800150108e-05,7.778586105423178e-10,0.001000000002578218,0.9669464104767815,0.03305345974083298,1.2978238542110167e-07
